,country,year,life_expectancy
25480,Lesotho,1855,32.8
25481,Liberia,1855,31.1
25482,Libya,1855,33.1
25484,Lithuania,1855,28.9
25485,Luxembourg,1855,36.9
25486,"Macao, China",1855,34.7
25487,"Macedonia, FYR",1855,36.1
25488,Madagascar,1855,30.5
25489,Malawi,1855,30.3
25490,Malaysia,1855,30.6
25491,Maldives,1855,32.65
25492,Mali,1855,26.41
25493,Malta,1855,28.7
25495,Martinique,1855,30.15
25496,Mauritania,1855,32.0
25497,Mauritius,1855,29.72
25498,Mayotte,1855,32.5
25499,Mexico,1855,26.9
25500,"Micronesia, Fed. Sts.",1855,26.7
25501,Moldova,1855,33.15
25503,Mongolia,1855,31.8
25504,Montenegro,1855,35.4
25506,Morocco,1855,33.1
25507,Mozambique,1855,30.28
25508,Myanmar,1855,30.8
25509,Namibia,1855,32.4
25511,Nepal,1855,32.8
25512,Netherlands,1855,34.53
25513,Netherlands Antilles,1855,34.41
25514,New Caledonia,1855,26.0
25515,New Zealand,1855,34.05
25517,Nicaragua,1855,25.4
25518,Niger,1855,30.8
25519,Nigeria,1855,30.4
25524,Norway,1855,50.44
25525,Oman,1855,32.3
25526,Pakistan,1855,25.8
25528,Panama,1855,32.9
25529,Papua New Guinea,1855,31.5
25530,Paraguay,1855,35.5
25531,Peru,1855,35.7
25532,Philippines,1855,30.9
25534,Poland,1855,35.9
25535,Portugal,1855,35.6
25536,Puerto Rico,1855,30.43
25537,Qatar,1855,30.8
25538,Reunion,1855,33.0
25539,Romania,1855,35.7
25540,Russia,1855,27.5
25541,Rwanda,1855,31.8
25545,St. Lucia,1855,28.01
25547,St. Vincent and the Grenadines,1855,25.99
25549,Samoa,1855,25.4
25551,Sao Tome and Principe,1855,31.0
25552,Saudi Arabia,1855,32.1
25553,Senegal,1855,25.2
25554,Serbia,1855,35.5
25557,Seychelles,1855,37.0
25558,Sierra Leone,1855,25.1
25559,Singapore,1855,34.0
25560,Slovak Republic,1855,36.4
25561,Slovenia,1855,36.6
25562,Solomon Islands,1855,25.1
25563,Somalia,1855,29.4
25565,South Africa,1855,33.5
25567,Spain,1855,29.5
25568,Sri Lanka,1855,32.6
25569,Sudan,1855,31.4
25570,Suriname,1855,32.9
25572,Swaziland,1855,32.3
25573,Sweden,1855,43.08
25574,Switzerland,1855,38.0
25575,Syria,1855,31.1
25576,Taiwan,1855,28.3
25577,Tajikistan,1855,24.24
25578,Tanzania,1855,32.2
25579,Thailand,1855,30.4
25580,Timor-Leste,1855,28.95
25581,Togo,1855,31.3
25583,Tonga,1855,28.2
25585,Trinidad and Tobago,1855,38.8
25586,Tunisia,1855,28.8
25587,Turkey,1855,35.0
25588,Turkmenistan,1855,24.0
25591,Uganda,1855,25.3
25592,Ukraine,1855,36.6
25593,United Arab Emirates,1855,30.7
25594,United Kingdom,1855,41.03
25595,United States,1855,39.41
25596,Uruguay,1855,32.9
25598,Uzbekistan,1855,26.93
25600,Vanuatu,1855,24.3
25601,Venezuela,1855,32.2
25602,West Bank and Gaza,1855,32.1
25604,Western Sahara,1855,34.75
25605,Vietnam,1855,32.0
25606,Virgin Islands (U.S.),1855,33.4
25609,Yemen,1855,23.39
25611,Zambia,1855,32.6
25612,Zimbabwe,1855,33.7
25614,South Sudan,1855,26.67
25817,Afghanistan,1856,27.64
25819,Albania,1856,35.4
25820,Algeria,1856,28.82
25823,Angola,1856,26.98
25825,Antigua and Barbuda,1856,33.54
25826,Argentina,1856,33.2
25827,Armenia,1856,34.0
25828,Aruba,1856,34.42
25829,Australia,1856,34.05
25830,Austria,1856,34.4
25831,Azerbaijan,1856,29.17
25832,Bahamas,1856,35.18
25833,Bahrain,1856,30.3
25834,Bangladesh,1856,25.5
25835,Barbados,1856,32.12
25836,Belarus,1856,36.2
25837,Belgium,1856,40.92
25838,Belize,1856,26.5
25839,Benin,1856,31.0
25841,Bhutan,1856,28.8
25842,Bolivia,1856,33.0
25843,Bosnia and Herzegovina,1856,35.1
25844,Botswana,1856,33.6
25845,Brazil,1856,31.99
25847,Brunei,1856,29.2
25848,Bulgaria,1856,38.26
25849,Burkina Faso,1856,29.2
25850,Burundi,1856,31.5
25851,Cambodia,1856,35.0
25852,Cameroon,1856,28.75
25853,Canada,1856,41.33
25854,Cape Verde,1856,33.8
25856,Central African Republic,1856,30.0
25857,Chad,1856,30.9
25859,Chile,1856,32.0
25860,China,1856,26.0
25863,Colombia,1856,32.0
25864,Comoros,1856,32.1
25865,"Congo, Dem. Rep.",1856,31.6
25866,"Congo, Rep.",1856,32.7
25868,Costa Rica,1856,30.21
25869,Cote d'Ivoire,1856,31.16
25870,Croatia,1856,36.1
25871,Cuba,1856,36.54
25872,Cyprus,1856,38.51
25873,Czech Republic,1856,34.95
25875,Denmark,1856,46.78
25876,Djibouti,1856,29.9
25878,Dominican Republic,1856,29.9
25880,Ecuador,1856,32.9
25881,Egypt,1856,33.0
25882,El Salvador,1856,28.7
25883,Equatorial Guinea,1856,29.8
25884,Eritrea,1856,30.2
25886,Estonia,1856,39.33
25887,Ethiopia,1856,29.7
25890,Fiji,1856,26.1
25891,Finland,1856,29.96
25892,France,1856,40.18
25893,French Guiana,1856,30.5
25894,French Polynesia,1856,25.6
25895,Gabon,1856,30.6
25896,Gambia,1856,28.8
25897,Georgia,1856,31.87
25898,Germany,1856,38.37
25899,Ghana,1856,28.0
25901,Greece,1856,36.6
25902,Greenland,1856,33.87
25903,Grenada,1856,37.3
25904,Guadeloupe,1856,27.66
25905,Guam,1856,27.5
25906,Guatemala,1856,25.81
25908,Guinea,1856,30.08
25909,Guinea-Bissau,1856,32.0
25910,Guyana,1856,31.12
25911,Haiti,1856,29.0
25913,Honduras,1856,33.9
25914,"Hong Kong, China",1856,34.9
25915,Hungary,1856,36.0
25916,Iceland,1856,42.34
25917,India,1856,25.44
25918,Indonesia,1856,30.0
25919,Iran,1856,25.6
25920,Iraq,1856,31.2
25921,Ireland,1856,38.3
25923,Israel,1856,32.0
25924,Italy,1856,29.69
25925,Jamaica,1856,34.2
25926,Japan,1856,36.42
25928,Jordan,1856,31.7
25929,Kazakhstan,1856,26.2
25930,Kenya,1856,25.5
25931,Kiribati,1856,24.9
25932,North Korea,1856,26.0
25933,South Korea,1856,25.8
25936,Kuwait,1856,26.0
25937,Kyrgyz Republic,1856,23.94
25938,Lao,1856,31.9
25939,Latvia,1856,33.0
25940,Lebanon,1856,29.7
25941,Lesotho,1856,32.8
25942,Liberia,1856,31.1
25943,Libya,1856,33.1
25945,Lithuania,1856,28.9
25946,Luxembourg,1856,36.9
25947,"Macao, China",1856,34.7
25948,"Macedonia, FYR",1856,36.1
25949,Madagascar,1856,30.5
25950,Malawi,1856,30.3
25951,Malaysia,1856,30.6
25952,Maldives,1856,32.65
25953,Mali,1856,26.41
25954,Malta,1856,28.7
25956,Martinique,1856,30.15
25957,Mauritania,1856,32.0
25958,Mauritius,1856,17.55
25959,Mayotte,1856,32.5
25960,Mexico,1856,26.9
25961,"Micronesia, Fed. Sts.",1856,26.7
25962,Moldova,1856,33.15
25964,Mongolia,1856,31.8
25965,Montenegro,1856,35.4
25967,Morocco,1856,33.1
25968,Mozambique,1856,30.28
25969,Myanmar,1856,30.8
25970,Namibia,1856,32.4
25972,Nepal,1856,32.8
25973,Netherlands,1856,38.39
25974,Netherlands Antilles,1856,34.41
25975,New Caledonia,1856,26.0
25976,New Zealand,1856,34.05
25978,Nicaragua,1856,25.4
25979,Niger,1856,30.8
25980,Nigeria,1856,30.4
25985,Norway,1856,50.37
25986,Oman,1856,32.3
25987,Pakistan,1856,25.8
25989,Panama,1856,32.9
25990,Papua New Guinea,1856,31.5
25991,Paraguay,1856,35.5
25992,Peru,1856,35.7
25993,Philippines,1856,30.9
25995,Poland,1856,35.9
25996,Portugal,1856,35.6
25997,Puerto Rico,1856,30.43
25998,Qatar,1856,30.8
25999,Reunion,1856,33.0
26000,Romania,1856,35.7
26001,Russia,1856,29.0
26002,Rwanda,1856,31.8
26006,St. Lucia,1856,28.01
26008,St. Vincent and the Grenadines,1856,25.99
26010,Samoa,1856,25.4
26012,Sao Tome and Principe,1856,31.0
26013,Saudi Arabia,1856,32.1
26014,Senegal,1856,25.2
26015,Serbia,1856,35.5
26018,Seychelles,1856,37.0
26019,Sierra Leone,1856,25.1
26020,Singapore,1856,34.0
26021,Slovak Republic,1856,36.4
26022,Slovenia,1856,36.6
26023,Solomon Islands,1856,25.1
26024,Somalia,1856,29.4
26026,South Africa,1856,33.5
26028,Spain,1856,29.5
26029,Sri Lanka,1856,32.6
26030,Sudan,1856,31.4
26031,Suriname,1856,32.9
26033,Swaziland,1856,32.3
26034,Sweden,1856,42.14
26035,Switzerland,1856,38.0
26036,Syria,1856,31.1
26037,Taiwan,1856,28.3
26038,Tajikistan,1856,24.24
26039,Tanzania,1856,32.2
26040,Thailand,1856,30.4
26041,Timor-Leste,1856,28.95
26042,Togo,1856,31.3
26044,Tonga,1856,28.2
26046,Trinidad and Tobago,1856,38.8
26047,Tunisia,1856,28.8
26048,Turkey,1856,35.0
26049,Turkmenistan,1856,24.0
26052,Uganda,1856,25.3
26053,Ukraine,1856,36.6
26054,United Arab Emirates,1856,30.7
26055,United Kingdom,1856,43.25
26056,United States,1856,39.41
26057,Uruguay,1856,32.9
26059,Uzbekistan,1856,26.93
26061,Vanuatu,1856,24.3
26062,Venezuela,1856,32.2
26063,West Bank and Gaza,1856,32.1
26065,Western Sahara,1856,34.75
26066,Vietnam,1856,32.0
26067,Virgin Islands (U.S.),1856,33.4
26070,Yemen,1856,23.39
26072,Zambia,1856,32.6
26073,Zimbabwe,1856,33.7
26075,South Sudan,1856,26.67
26278,Afghanistan,1857,27.63
26280,Albania,1857,35.4
26281,Algeria,1857,28.82
26284,Angola,1857,26.98
26286,Antigua and Barbuda,1857,33.54
26287,Argentina,1857,33.2
26288,Armenia,1857,34.0
26289,Aruba,1857,34.42
26290,Australia,1857,34.05
26291,Austria,1857,34.4
26292,Azerbaijan,1857,29.17
26293,Bahamas,1857,35.18
26294,Bahrain,1857,30.3
26295,Bangladesh,1857,25.5
26296,Barbados,1857,32.12
26297,Belarus,1857,36.2
26298,Belgium,1857,40.49
26299,Belize,1857,26.5
26300,Benin,1857,31.0
26302,Bhutan,1857,28.8
26303,Bolivia,1857,33.0
26304,Bosnia and Herzegovina,1857,35.1
26305,Botswana,1857,33.6
26306,Brazil,1857,31.99
26308,Brunei,1857,29.2
26309,Bulgaria,1857,38.31
26310,Burkina Faso,1857,29.2
26311,Burundi,1857,31.5
26312,Cambodia,1857,35.0
26313,Cameroon,1857,28.75
26314,Canada,1857,41.38
26315,Cape Verde,1857,33.8
26317,Central African Republic,1857,30.0
26318,Chad,1857,30.9
26320,Chile,1857,32.0
26321,China,1857,26.71
26324,Colombia,1857,32.0
26325,Comoros,1857,32.1
26326,"Congo, Dem. Rep.",1857,31.6
26327,"Congo, Rep.",1857,32.7
26329,Costa Rica,1857,30.21
26330,Cote d'Ivoire,1857,31.16
26331,Croatia,1857,36.1
26332,Cuba,1857,36.56
26333,Cyprus,1857,38.51
26334,Czech Republic,1857,34.95
26336,Denmark,1857,42.49
26337,Djibouti,1857,29.9
26339,Dominican Republic,1857,29.9
26341,Ecuador,1857,32.9
26342,Egypt,1857,33.0
26343,El Salvador,1857,28.7
26344,Equatorial Guinea,1857,29.8
26345,Eritrea,1857,30.2
26347,Estonia,1857,39.25
26348,Ethiopia,1857,29.7
26351,Fiji,1857,26.1
26352,Finland,1857,30.12
26353,France,1857,39.59
26354,French Guiana,1857,30.5
26355,French Polynesia,1857,25.6
26356,Gabon,1857,30.6
26357,Gambia,1857,28.8
26358,Georgia,1857,31.87
26359,Germany,1857,38.37
26360,Ghana,1857,28.0
26362,Greece,1857,36.6
26363,Greenland,1857,33.87
26364,Grenada,1857,37.3
26365,Guadeloupe,1857,27.66
26366,Guam,1857,27.5
26367,Guatemala,1857,25.81
26369,Guinea,1857,30.09
26370,Guinea-Bissau,1857,32.0
26371,Guyana,1857,31.12
26372,Haiti,1857,29.0
26374,Honduras,1857,33.9
26375,"Hong Kong, China",1857,34.9
26376,Hungary,1857,36.0
26377,Iceland,1857,39.49
26378,India,1857,25.44
26379,Indonesia,1857,30.0
26380,Iran,1857,25.6
26381,Iraq,1857,31.2
26382,Ireland,1857,38.3
26384,Israel,1857,32.0
26385,Italy,1857,29.69
26386,Jamaica,1857,34.2
26387,Japan,1857,36.42
26389,Jordan,1857,31.7
26390,Kazakhstan,1857,26.2
26391,Kenya,1857,25.5
26392,Kiribati,1857,24.9
26393,North Korea,1857,26.0
26394,South Korea,1857,25.8
26397,Kuwait,1857,26.0
26398,Kyrgyz Republic,1857,23.94
26399,Lao,1857,31.9
26400,Latvia,1857,33.0
26401,Lebanon,1857,29.7
26402,Lesotho,1857,32.8
26403,Liberia,1857,31.1
26404,Libya,1857,33.1
26406,Lithuania,1857,28.9
26407,Luxembourg,1857,36.9
26408,"Macao, China",1857,34.7
26409,"Macedonia, FYR",1857,36.1
26410,Madagascar,1857,30.5
26411,Malawi,1857,30.3
26412,Malaysia,1857,30.6
26413,Maldives,1857,32.65
26414,Mali,1857,26.41
26415,Malta,1857,28.7
26417,Martinique,1857,30.15
26418,Mauritania,1857,32.0
26419,Mauritius,1857,36.58
26420,Mayotte,1857,32.5
26421,Mexico,1857,26.9
26422,"Micronesia, Fed. Sts.",1857,26.7
26423,Moldova,1857,33.15
26425,Mongolia,1857,31.8
26426,Montenegro,1857,35.4
26428,Morocco,1857,33.1
26429,Mozambique,1857,30.28
26430,Myanmar,1857,30.8
26431,Namibia,1857,32.4
26433,Nepal,1857,32.8
26434,Netherlands,1857,35.46
26435,Netherlands Antilles,1857,34.41
26436,New Caledonia,1857,26.0
26437,New Zealand,1857,34.05
26439,Nicaragua,1857,25.4
26440,Niger,1857,30.8
26441,Nigeria,1857,30.4
26446,Norway,1857,50.22
26447,Oman,1857,32.3
26448,Pakistan,1857,25.8
26450,Panama,1857,32.9
26451,Papua New Guinea,1857,31.5
26452,Paraguay,1857,35.5
26453,Peru,1857,35.7
26454,Philippines,1857,30.9
26456,Poland,1857,35.9
26457,Portugal,1857,35.6
26458,Puerto Rico,1857,30.43
26459,Qatar,1857,30.8
26460,Reunion,1857,33.0
26461,Romania,1857,35.7
26462,Russia,1857,29.57
26463,Rwanda,1857,31.8
26467,St. Lucia,1857,28.01
26469,St. Vincent and the Grenadines,1857,25.99
26471,Samoa,1857,25.4
26473,Sao Tome and Principe,1857,31.0
26474,Saudi Arabia,1857,32.1
26475,Senegal,1857,25.2
26476,Serbia,1857,35.5
26479,Seychelles,1857,37.0
26480,Sierra Leone,1857,25.1
26481,Singapore,1857,34.0
26482,Slovak Republic,1857,36.4
26483,Slovenia,1857,36.6
26484,Solomon Islands,1857,25.1
26485,Somalia,1857,29.4
26487,South Africa,1857,33.5
26489,Spain,1857,29.5
26490,Sri Lanka,1857,32.6
26491,Sudan,1857,31.4
26492,Suriname,1857,32.9
26494,Swaziland,1857,32.3
26495,Sweden,1857,34.64
26496,Switzerland,1857,38.0
26497,Syria,1857,31.1
26498,Taiwan,1857,28.3
26499,Tajikistan,1857,24.24
26500,Tanzania,1857,32.2
26501,Thailand,1857,30.4
26502,Timor-Leste,1857,28.95
26503,Togo,1857,31.3
26505,Tonga,1857,28.2
26507,Trinidad and Tobago,1857,38.8
26508,Tunisia,1857,28.8
26509,Turkey,1857,35.0
26510,Turkmenistan,1857,24.0
26513,Uganda,1857,25.3
26514,Ukraine,1857,36.6
26515,United Arab Emirates,1857,30.7
26516,United Kingdom,1857,41.88
26517,United States,1857,39.41
26518,Uruguay,1857,32.9
26520,Uzbekistan,1857,26.93
26522,Vanuatu,1857,24.3
26523,Venezuela,1857,32.2
26524,West Bank and Gaza,1857,32.1
26526,Western Sahara,1857,34.75
26527,Vietnam,1857,32.0
26528,Virgin Islands (U.S.),1857,33.4
26531,Yemen,1857,23.39
26533,Zambia,1857,32.6
26534,Zimbabwe,1857,33.7
26536,South Sudan,1857,26.67
26739,Afghanistan,1858,27.62
26741,Albania,1858,35.4
26742,Algeria,1858,28.82
26745,Angola,1858,26.98
26747,Antigua and Barbuda,1858,33.54
26748,Argentina,1858,33.2
26749,Armenia,1858,34.0
26750,Aruba,1858,34.42
26751,Australia,1858,34.05
26752,Austria,1858,34.4
26753,Azerbaijan,1858,29.17
26754,Bahamas,1858,35.18
26755,Bahrain,1858,30.3
26756,Bangladesh,1858,25.5
26757,Barbados,1858,32.12
26758,Belarus,1858,36.2
26759,Belgium,1858,40.18
26760,Belize,1858,26.5
26761,Benin,1858,31.0
26763,Bhutan,1858,28.8
26764,Bolivia,1858,33.0
26765,Bosnia and Herzegovina,1858,35.1
26766,Botswana,1858,33.6
26767,Brazil,1858,31.99
26769,Brunei,1858,29.2
26770,Bulgaria,1858,38.35
26771,Burkina Faso,1858,29.2
26772,Burundi,1858,31.5
26773,Cambodia,1858,35.0
26774,Cameroon,1858,28.75
26775,Canada,1858,41.43
26776,Cape Verde,1858,33.8
26778,Central African Republic,1858,30.0
26779,Chad,1858,30.9
26781,Chile,1858,32.0
26782,China,1858,27.43
26785,Colombia,1858,32.0
26786,Comoros,1858,32.1
26787,"Congo, Dem. Rep.",1858,31.6
26788,"Congo, Rep.",1858,32.7
26790,Costa Rica,1858,30.21
26791,Cote d'Ivoire,1858,31.16
26792,Croatia,1858,36.1
26793,Cuba,1858,36.58
26794,Cyprus,1858,38.51
26795,Czech Republic,1858,34.95
26797,Denmark,1858,40.04
26798,Djibouti,1858,29.9
26800,Dominican Republic,1858,29.9
26802,Ecuador,1858,32.9
26803,Egypt,1858,33.0
26804,El Salvador,1858,28.7
26805,Equatorial Guinea,1858,29.8
26806,Eritrea,1858,30.2
26808,Estonia,1858,39.17
26809,Ethiopia,1858,29.7
26812,Fiji,1858,26.1
26813,Finland,1858,33.81
26814,France,1858,39.67
26815,French Guiana,1858,30.5
26816,French Polynesia,1858,25.6
26817,Gabon,1858,30.6
26818,Gambia,1858,28.8
26819,Georgia,1858,31.87
26820,Germany,1858,38.37
26821,Ghana,1858,28.0
26823,Greece,1858,36.6
26824,Greenland,1858,33.87
26825,Grenada,1858,37.3
26826,Guadeloupe,1858,27.66
26827,Guam,1858,27.5
26828,Guatemala,1858,25.81
26830,Guinea,1858,30.1
26831,Guinea-Bissau,1858,32.0
26832,Guyana,1858,31.12
26833,Haiti,1858,29.0
26835,Honduras,1858,33.9
26836,"Hong Kong, China",1858,34.9
26837,Hungary,1858,36.0
26838,Iceland,1858,34.84
26839,India,1858,25.44
26840,Indonesia,1858,30.0
26841,Iran,1858,25.6
26842,Iraq,1858,31.2
26843,Ireland,1858,38.3
26845,Israel,1858,32.0
26846,Italy,1858,29.69
26847,Jamaica,1858,34.2
26848,Japan,1858,36.42
26850,Jordan,1858,31.7
26851,Kazakhstan,1858,26.2
26852,Kenya,1858,25.5
26853,Kiribati,1858,24.9
26854,North Korea,1858,26.0
26855,South Korea,1858,25.8
26858,Kuwait,1858,26.0
26859,Kyrgyz Republic,1858,23.94
26860,Lao,1858,31.9
26861,Latvia,1858,33.0
26862,Lebanon,1858,29.7
26863,Lesotho,1858,32.8
26864,Liberia,1858,31.1
26865,Libya,1858,33.1
26867,Lithuania,1858,28.9
26868,Luxembourg,1858,36.9
26869,"Macao, China",1858,34.7
26870,"Macedonia, FYR",1858,36.1
26871,Madagascar,1858,30.5
26872,Malawi,1858,30.3
26873,Malaysia,1858,30.6
26874,Maldives,1858,32.65
26875,Mali,1858,26.41
26876,Malta,1858,28.7
26878,Martinique,1858,30.15
26879,Mauritania,1858,32.0
26880,Mauritius,1858,34.44
26881,Mayotte,1858,32.5
26882,Mexico,1858,26.9
26883,"Micronesia, Fed. Sts.",1858,26.7
26884,Moldova,1858,33.15
26886,Mongolia,1858,31.8
26887,Montenegro,1858,35.4
26889,Morocco,1858,33.1
26890,Mozambique,1858,30.28
26891,Myanmar,1858,30.8
26892,Namibia,1858,32.4
26894,Nepal,1858,32.8
26895,Netherlands,1858,34.66
26896,Netherlands Antilles,1858,34.41
26897,New Caledonia,1858,26.0
26898,New Zealand,1858,34.05
26900,Nicaragua,1858,25.4
26901,Niger,1858,30.8
26902,Nigeria,1858,30.4
26907,Norway,1858,51.59
26908,Oman,1858,32.3
26909,Pakistan,1858,25.8
26911,Panama,1858,32.9
26912,Papua New Guinea,1858,31.5
26913,Paraguay,1858,35.5
26914,Peru,1858,35.7
26915,Philippines,1858,30.9
26917,Poland,1858,35.9
26918,Portugal,1858,35.6
26919,Puerto Rico,1858,30.43
26920,Qatar,1858,30.8
26921,Reunion,1858,33.0
26922,Romania,1858,35.7
26923,Russia,1858,29.57
26924,Rwanda,1858,31.8
26928,St. Lucia,1858,28.01
26930,St. Vincent and the Grenadines,1858,25.99
26932,Samoa,1858,25.4
26934,Sao Tome and Principe,1858,31.0
